UID,category,editModifyDate,startDate,endDate,hitRate,time,locationName,onSale,latitude,longitude,endTime,YearType,Period
619fded1d083a3a56c535613,6,,2021-12-02 00:00:00,2021-12-22 00:00:00,3,2021/12/02 08:00:00,桃園市立中壢商業高級中等學校,N,,,2021/12/22 17:00:00,Past,20
619fded2d083a3a56c535614,6,,2021-12-02 00:00:00,2021-12-22 00:00:00,4,2021/12/02 08:00:00,桃園市立中壢商業高級中等學校,N,,,2021/12/22 17:00:00,Past,20
619fded5d083a3a56c535616,8,,2021-12-12 00:00:00,2021-12-12 00:00:00,1,2021/12/12 14:00:00,桃園市立圖書館觀音分館,N,,,2021/12/12 16:00:00,Past,0
619fded5d083a3a56c535617,7,,2021-12-19 00:00:00,2021-12-19 00:00:00,0,2021/12/19 15:00:00,桃園市立圖書館觀音分館,N,,,2021/12/19 16:00:00,Past,0
619fded6d083a3a56c535618,7,,2021-12-19 00:00:00,2021-12-19 00:00:00,0,2021/12/19 10:00:00,桃園市立圖書館新坡分館,N,,,2021/12/19 11:00:00,Past,0
619fded7d083a3a56c53561a,6,,2021-12-01 00:00:00,2021-12-31 00:00:00,0,2021/12/01 08:30:00,桃園市立圖書館新坡分館,N,,,2021/12/31 21:00:00,Past,30
619fded7d083a3a56c53561b,6,,2021-12-01 00:00:00,2021-12-31 00:00:00,0,2021/12/01 08:30:00,桃園市立圖書館觀音分館,N,,,2021/12/31 21:00:00,Past,30
619fded8d083a3a56c53561c,6,,2021-12-01 00:00:00,2021-12-31 00:00:00,0,2021/12/01 08:30:00,臺南市關廟區圖書館,N,,,2021/12/31 20:00:00,Past,30
619fded8d083a3a56c53561d,8,,2021-12-01 00:00:00,2021-12-31 00:00:00,0,2021/12/01 14:00:00,臺南市關廟區圖書館,N,,,2021/12/31 15:30:00,Past,30
619fded8d083a3a56c53561e,6,,2021-12-01 00:00:00,2021-12-31 00:00:00,0,2021/12/01 08:30:00,臺南市關廟區圖書館,N,,,2021/12/31 20:00:00,Past,30
619fdeded083a3a56c535620,8,,2021-12-01 00:00:00,2021-12-31 00:00:00,0,2021/12/01 14:00:00,臺南市北門區圖書館,N,,,2021/12/31 16:00:00,Past,30
619fdeded083a3a56c535621,6,,2021-12-01 00:00:00,2021-12-31 00:00:00,0,2021/12/01 08:00:00,臺南市北門區圖書館,N,,,2021/12/31 16:00:00,Past,30
619fdeeed083a3a56c535622,6,,2021-11-22 00:00:00,2021-12-12 00:00:00,3,2021/11/22 05:00:00,桃園區（桃園市）=,N,,,2021/12/12 23:59:00,Past,20
619fdeefd083a3a56c535623,6,,2021-11-22 00:00:00,2021-12-12 00:00:00,5,2021/11/22 05:00:00,中壢區（桃園市）=,N,,,2021/12/12 23:59:00,Past,20
619fdeefd083a3a56c535624,6,,2021-12-13 00:00:00,2021-12-31 00:00:00,3,2021/12/13 05:00:00,桃園區（桃園市）=,N,,,2021/12/31 23:59:00,Past,18
619fdeefd083a3a56c535625,6,,2021-12-13 00:00:00,2021-12-31 00:00:00,1,2021/12/13 05:00:00,中壢區（桃園市）=,N,,,2021/12/31 23:59:00,Past,18
619fdef3d083a3a56c535626,6,,2021-12-01 00:00:00,2021-12-31 00:00:00,0,2021/12/01 08:30:00,桃園市立圖書館中壢分館,N,,,2021/12/31 17:00:00,Past,30
619fdef4d083a3a56c535627,6,,2021-12-01 00:00:00,2021-12-31 00:00:00,0,2021/12/01 08:30:00,桃園市立圖書館內壢分館,N,,,2021/12/31 17:00:00,Past,30
619fdef4d083a3a56c535628,6,,2021-12-01 00:00:00,2021-12-31 00:00:00,1,2021/12/01 08:30:00,桃園市立圖書館龍岡分館,N,24.9376802,121.2558996,2021/12/31 17:00:00,Past,30
619fdef4d083a3a56c535629,6,,2021-12-01 00:00:00,2021-12-31 00:00:00,0,2021/12/01 08:30:00,桃園市立圖書館自強分館,N,,,2021/12/31 17:00:00,Past,30
619fdeffd083a3a56c53562a,15,,2021-12-19 00:00:00,2021-12-19 00:00:00,1,2021/12/19 11:00:00,南崁兒童藝術村,Y,,,2021/12/19 17:00:00,Past,0
619fdf0ad083a3a56c535634,6,,2022-01-02 00:00:00,2022-02-27 00:00:00,0,2022/01/02 08:30:00,桃園市立圖書館蘆竹分館,N,,,2022/02/27 21:00:00,Future,56
619fdf0ad083a3a56c535635,6,,2022-01-02 00:00:00,2022-02-27 00:00:00,0,2022/01/02 08:30:00,桃園市立圖書館大竹分館,N,,,2022/02/27 21:00:00,Future,56
619fdf0ad083a3a56c535636,6,,2022-01-02 00:00:00,2022-02-27 00:00:00,0,2022/01/02 08:30:00,桃園市立圖書館南崁分館,N,,,2022/02/27 21:00:00,Future,56
619fdf0ad083a3a56c535637,6,,2022-01-02 00:00:00,2022-02-27 00:00:00,0,2022/01/02 08:30:00,桃園市立圖書館山腳分館,N,,,2022/02/27 21:00:00,Future,56
619fdf12d083a3a56c53563b,16,,2021-11-21 00:00:00,2021-12-12 00:00:00,0,2021/11/21 11:00:00,中壢區（桃園市）=,N,,,2021/12/12 16:00:00,Past,21
619fdf13d083a3a56c53563c,7,,2021-12-11 00:00:00,2021-12-11 00:00:00,6,2021/12/11 08:40:00,國立中央大學,N,24.968420000000002,121.1956658,2021/12/11 18:00:00,Past,0
619fdf1bd083a3a56c53563e,6,,2021-12-02 00:00:00,2021-12-30 00:00:00,5,2021/12/02 09:00:00,臺南市民治市政中心,N,,,2021/12/30 17:00:00,Past,28
619fdf23d083a3a56c535640,7,,2021-12-04 00:00:00,2021-12-25 00:00:00,0,2021/12/04 10:00:00,桃園市立圖書館大園分館,N,,,2021/12/25 11:00:00,Past,21
619fdf31d083a3a56c535645,11,,2021-12-25 00:00:00,2021-12-26 00:00:00,7,2021/12/25 19:30:00,國立臺灣藝術大學,UNKNOWN,,,2021/12/26 21:30:00,Past,1
619fdf4ed083a3a56c535648,7,,2021-12-04 00:00:00,2021-12-26 00:00:00,1,2021/12/04 10:00:00,臺南市新營文化中心,N,,,2021/12/26 11:00:00,Past,22
619fdf4fd083a3a56c53564b,8,,2021-12-02 00:00:00,2021-12-30 00:00:00,0,2021/12/02 14:00:00,許石音樂圖書館,N,,,2021/12/30 16:00:00,Past,28
619fdf51d083a3a56c53564d,1,,2021-12-19 00:00:00,2021-12-19 00:00:00,9,2021/12/19 14:30:00,真理大學,N,,,2021/12/19 16:30:00,Past,0
619fdf53d083a3a56c53564e,6,,2021-11-01 00:00:00,2021-12-31 00:00:00,3,2021/11/01 08:00:00,大里區（臺中市）=,N,,,2021/12/31 17:30:00,Past,60
619fdf57d083a3a56c53564f,6,,2021-12-11 00:00:00,2021-12-31 00:00:00,0,2021/12/11 09:00:00,美麗永安藝文中心,N,,,2021/12/31 17:00:00,Past,20
619fdf59d083a3a56c535650,6,,2021-12-21 00:00:00,2021-12-31 00:00:00,0,2021/12/21 09:00:00,淡江大學,N,,,2021/12/31 17:00:00,Past,10
619fdf61d083a3a56c535653,7,,2021-12-11 00:00:00,2021-12-11 00:00:00,1,2021/12/11 10:00:00,臺中市立圖書館葫蘆墩分館,N,,,2021/12/11 11:30:00,Past,0
619fdf62d083a3a56c535656,13,,2021-12-12 00:00:00,2021-12-12 00:00:00,1,2021/12/12 14:00:00,臺中市大墩文化中心,N,,,2021/12/12 17:00:00,Past,0
619fdf63d083a3a56c535657,13,,2021-12-25 00:00:00,2021-12-25 00:00:00,2,2021/12/25 06:00:00,石岡區（臺中市）=,N,,,2021/12/25 12:00:00,Past,0
619fdf64d083a3a56c535658,6,,2021-12-19 00:00:00,2021-12-31 00:00:00,1,2021/12/19 17:30:00,石岡區（臺中市）=,N,,,2021/12/31 21:30:00,Past,12
619fdf64d083a3a56c535659,6,,2022-01-01 00:00:00,2022-02-15 00:00:00,0,2022/01/01 17:30:00,石岡區（臺中市）=,N,,,2022/02/15 21:30:00,Future,45
619fdf65d083a3a56c53565a,7,,2021-12-05 00:00:00,2021-12-26 00:00:00,0,2021/12/05 15:00:00,臺中市立圖書館東勢分館,N,,,2021/12/26 15:30:00,Past,21
619fdf66d083a3a56c53565b,7,,2021-12-11 00:00:00,2021-12-25 00:00:00,0,2021/12/11 15:00:00,臺中市立圖書館東勢分館,N,,,2021/12/25 16:00:00,Past,14
619fdf66d083a3a56c53565e,2,,2021-12-10 00:00:00,2021-12-12 00:00:00,2,2021/12/10 19:30:00,臺北市藝文推廣處藝文大樓(含城市舞台),Y,,,2021/12/12 22:30:00,Past,2
619fdf66d083a3a56c53565f,1,,2021-12-12 00:00:00,2021-12-12 00:00:00,0,2021/12/12 19:30:00,國家兩廳院,Y,,,2021/12/12 21:30:00,Past,0
619fdf67d083a3a56c535664,2,,2021-12-23 00:00:00,2021-12-23 00:00:00,2,2021/12/23 10:30:00,臺北市政府,UNKNOWN,,,2021/12/23 22:00:00,Past,0
619fdf68d083a3a56c535666,6,,2021-12-01 00:00:00,2021-12-31 00:00:00,0,2021/12/01 08:30:00,臺中市立圖書館葫蘆墩分館,N,,,2021/12/31 21:00:00,Past,30
619fdf68d083a3a56c535667,8,,2021-12-04 00:00:00,2021-12-26 00:00:00,0,2021/12/04 10:00:00,臺中市立圖書館葫蘆墩分館,N,,,2021/12/26 16:30:00,Past,22
619fdf69d083a3a56c535669,6,,2021-12-01 00:00:00,2021-12-31 00:00:00,0,2021/12/01 08:30:00,臺中市立圖書館東勢分館,N,,,2021/12/31 21:00:00,Past,30
619fdf69d083a3a56c53566a,7,,2021-12-01 00:00:00,2021-12-31 00:00:00,0,2021/12/01 15:00:00,臺中市立圖書館葫蘆墩分館,N,,,2021/12/31 15:50:00,Past,30
619fdf69d083a3a56c53566b,6,,2021-11-01 00:00:00,2021-12-30 00:00:00,3,2021/11/01 08:00:00,潭子區（臺中市）=,N,,,2021/12/30 17:00:00,Past,59
619fdf6ad083a3a56c53566c,7,,2021-12-11 00:00:00,2021-12-11 00:00:00,0,2021/12/11 15:00:00,臺中市立圖書館葫蘆墩分館,N,,,2021/12/11 15:50:00,Past,0
619fdf6bd083a3a56c53566e,6,,2021-01-01 00:00:00,2021-12-31 00:00:00,2,2021/01/01 08:00:00,仁愛鄉（南投縣）=,N,,,2021/12/31 20:00:00,Past,364
619fdf6bd083a3a56c53566f,6,,2021-01-01 00:00:00,2021-12-31 00:00:00,2,2021/01/01 08:00:00,雲林縣,N,,,2021/12/31 20:00:00,Past,364
619fdf6bd083a3a56c535670,6,,2021-11-25 00:00:00,2021-12-07 00:00:00,22,2021/11/25 11:00:00,誠品書店信義店,N,,,2021/12/07 23:00:00,Past,12
619fdf6bd083a3a56c535671,1,,2021-12-19 00:00:00,2021-12-19 00:00:00,0,2021/12/19 19:30:00,Banana音樂館,Y,,,2021/12/19 21:00:00,Past,0
619fdf6cd083a3a56c535672,19,,2021-12-04 00:00:00,2021-12-18 00:00:00,2,2021/12/04 08:00:00,花蓮市（花蓮縣）=,Y,,,2021/12/18 12:00:00,Past,14
619fdf6cd083a3a56c535673,13,,2022-05-14 00:00:00,2022-05-14 00:00:00,3,2022/05/14 09:00:00,臺中市大墩文化中心,Y,,,2022/05/14 12:00:00,Future,0
619fdf6cd083a3a56c535675,6,,2021-12-01 00:00:00,2021-12-08 00:00:00,0,2021/12/01 08:00:00,臺南市東山區圖書館,N,,,2021/12/08 17:00:00,Past,7
619fdf6cd083a3a56c535676,16,,2021-03-12 00:00:00,2021-12-24 00:00:00,0,2021/03/12 20:00:00,花蓮市（花蓮縣）=,Y,,,2021/12/24 00:00:00,Past,287
619fdf6cd083a3a56c535678,7,,2021-12-01 00:00:00,2021-12-31 00:00:00,0,2021/12/01 10:30:00,臺中市立圖書館北區分館,N,24.158879199999998,120.6832132,2021/12/31 11:10:00,Past,30
619fdf6dd083a3a56c535679,6,,2021-11-25 00:00:00,2021-12-31 00:00:00,6,2021/11/25 09:00:00,臺南市蕭壠文化園區,N,,,2021/12/31 17:00:00,Past,36
619fdf6dd083a3a56c53567a,7,,2021-12-01 00:00:00,2021-12-31 00:00:00,0,2021/12/01 10:00:00,臺中市立圖書館霧峰以文分館,N,24.061571899999997,120.69900200000001,2021/12/31 11:00:00,Past,30
619fdf6dd083a3a56c53567b,6,,2021-12-01 00:00:00,2021-12-31 00:00:00,0,2021/12/01 08:30:00,臺中市立圖書館霧峰以文分館,N,24.061571899999997,120.69900200000001,2021/12/31 21:00:00,Past,30
619fdf6dd083a3a56c53567c,6,,2021-12-01 00:00:00,2021-12-31 00:00:00,0,2021/12/01 08:30:00,臺中市立圖書館霧峰以文分館,N,24.061571899999997,120.69900200000001,2021/12/31 21:00:00,Past,30
619fdf6dd083a3a56c53567d,6,,2021-12-01 00:00:00,2021-12-31 00:00:00,0,2021/12/01 08:30:00,臺中市立圖書館霧峰以文分館,N,24.061571899999997,120.69900200000001,2021/12/31 21:00:00,Past,30
619fdf6dd083a3a56c53567e,13,,2021-11-01 00:00:00,2021-12-08 00:00:00,1,2021/11/01 08:00:00,鼓山區（高雄市）=,N,,,2021/12/08 23:00:00,Past,37
619fdf6dd083a3a56c53567f,6,,2021-11-27 00:00:00,2021-12-31 00:00:00,5,2021/11/27 10:00:00,大甲三寶文化館,N,,,2021/12/31 17:00:00,Past,34
619fdf6ed083a3a56c535683,6,,2021-10-23 00:00:00,2021-12-31 00:00:00,5,2021/10/23 10:00:00,高雄市駁二藝術特區,Y,22.6199666,120.28165359999998,2021/12/31 20:00:00,Past,69
619fdf6fd083a3a56c535688,6,,2021-12-18 00:00:00,2021-12-31 00:00:00,2,2021/12/18 10:00:00,高雄市駁二藝術特區,Y,22.6199666,120.28165359999998,2021/12/31 18:00:00,Past,13
619fdf6fd083a3a56c53568a,6,,2021-12-23 00:00:00,2021-12-31 00:00:00,3,2021/12/23 10:00:00,高雄市駁二藝術特區,Y,22.6199666,120.28165359999998,2021/12/31 17:00:00,Past,8
619fdf6fd083a3a56c53568c,6,,2021-11-12 00:00:00,2021-12-31 00:00:00,5,2021/11/12 10:00:00,高雄市駁二藝術特區,N,22.6199666,120.28165359999998,2021/12/31 20:00:00,Past,49
619fdf6fd083a3a56c53568e,6,,2021-11-12 00:00:00,2021-12-31 00:00:00,8,2021/11/12 10:00:00,高雄市駁二藝術特區,N,22.6199666,120.28165359999998,2021/12/31 20:00:00,Past,49
619fdf71d083a3a56c53569a,6,,2021-12-01 00:00:00,2021-12-31 00:00:00,0,2021/12/01 08:30:00,臺中市立圖書館葫蘆墩分館,N,,,2021/12/31 21:00:00,Past,30
619fdf72d083a3a56c5356a5,6,,2021-08-05 00:00:00,2021-12-31 00:00:00,2,2021/08/05 11:30:00,三民區（高雄市）=,N,,,2021/12/31 22:30:00,Past,148
619fdf73d083a3a56c5356a6,6,,2021-10-07 00:00:00,2021-12-07 00:00:00,4,2021/10/07 11:00:00,鼓山區（高雄市）=,N,,,2021/12/07 21:00:00,Past,61
61a0618aaaa3b6d57faffe65,7,,2021-12-11 00:00:00,2021-12-11 00:00:00,3,2021/12/11 18:00:00,文房·文化閱讀空間,N,,,2021/12/11 21:00:00,Past,0
61a08d9aaaa3b6d57faffe66,1,,2022-01-10 00:00:00,2022-01-10 00:00:00,1,2022/01/10 19:30:00,台北國家音樂廳,Y,,,2022/01/10 21:30:00,Future,0
61a0961daaa3b6d57faffe67,1,,2022-01-01 00:00:00,2022-01-01 00:00:00,0,2022/01/01 14:00:00,國家音樂廳,Y,,,2022/01/01 16:30:00,Future,0
61a0cd2ed083a39580964291,6,,2021-11-26 00:00:00,2021-12-22 00:00:00,4,2021/11/26 09:00:00,一樓藝廊,N,25.036756399999998,121.519047,2021/12/22 09:00:00,Past,26
61a0cd36d083a39580964292,15,,2021-12-25 00:00:00,2021-12-25 00:00:00,10,2021/12/25 14:30:00,國家人權博物館白色恐怖景美紀念園區遊客服務中心2F,N,24.988109100000003,121.5323169,2021/12/25 14:30:00,Past,0
61a0cd41d083a39580964294,6,,2021-11-30 00:00:00,2021-12-19 00:00:00,2,2021/11/30 09:00:00,第一展室,N,22.992076100000002,120.187418,2021/12/19 09:00:00,Past,19
61a0cd5ad083a39580964299,2,,2022-05-06 00:00:00,2022-05-08 00:00:00,4,2022/05/06 19:30:00,臺灣戲曲中心大表演廳,Y,25.1023211,121.51963459999999,2022/05/06 19:30:00,Future,2
61a0cd81d083a395809642a2,7,,2022-01-08 00:00:00,2022-01-08 00:00:00,0,2022/01/08 14:30:00,演講廳,N,25.039697399999998,121.5603729,2022/01/08 14:30:00,Future,0
61a0cd81d083a395809642a3,7,,2022-01-15 00:00:00,2022-01-15 00:00:00,3,2022/01/15 14:30:00,演講廳,N,25.039697399999998,121.5603729,2022/01/15 14:30:00,Future,0
61a0cd82d083a395809642a8,7,,2022-01-09 00:00:00,2022-01-09 00:00:00,0,2022/01/09 10:00:00,演講廳,N,25.039697399999998,121.5603729,2022/01/09 10:00:00,Future,0
61a0cd93d083a395809642a9,6,,2021-12-11 00:00:00,2022-04-10 00:00:00,1,2021/12/11 09:00:00,302展覽室(302 Gallery),N,24.139665700000002,120.665874,2022/04/10 09:00:00,Past,120
61a112e9d083a395809642ad,1,,2021-12-16 00:00:00,2021-12-16 00:00:00,0,2021/12/16 19:30:00,功學社音樂廳,Y,25.0813515,121.4706797,2021/12/16 21:30:00,Past,0
61a112e9d083a395809642ae,1,,2021-12-21 00:00:00,2021-12-21 00:00:00,3,2021/12/21 19:30:00,臺北市中山堂中正廳,Y,25.042504100000002,121.5103541,2021/12/21 22:00:00,Past,0
61a112e9d083a395809642af,1,,2021-12-14 00:00:00,2021-12-14 00:00:00,1,2021/12/14 19:30:00,高雄市音樂館,Y,22.6276246,120.2868631,2021/12/14 21:30:00,Past,0
61a112e9d083a395809642b1,1,,2022-04-15 00:00:00,2022-04-16 00:00:00,0,2022/04/15 19:30:00,國家兩廳院演奏廳,Y,25.03704,121.519256,2022/04/15 21:30:00,Future,1
61a112e9d083a395809642b2,1,,2022-03-12 00:00:00,2022-03-12 00:00:00,2,2022/03/12 19:30:00,國家音樂廳,Y,25.036756399999998,121.519047,2022/03/12 21:30:00,Future,0
61a112ead083a395809642b3,2,,2022-04-21 00:00:00,2022-04-24 00:00:00,1,2022/04/21 19:30:00,國家戲劇院,Y,25.036893399999997,121.5193872,2022/04/21 22:30:00,Future,3
61a112ead083a395809642b4,2,,2022-03-08 00:00:00,2022-03-13 00:00:00,0,2022/03/08 19:00:00,線上觀賞,Y,24.8252393,121.18060290000001,2022/03/08 19:15:00,Future,5
61a112ead083a395809642b5,2,,2022-04-15 00:00:00,2022-04-17 00:00:00,1,2022/04/15 19:30:00,臺灣戲曲中心大表演廳,Y,25.1023211,121.51963459999999,2022/04/15 21:30:00,Future,2
61a112ead083a395809642b6,2,,2022-04-28 00:00:00,2022-05-15 00:00:00,0,2022/04/28 19:30:00,線上觀賞,Y,24.8252393,121.18060290000001,2022/04/28 21:00:00,Future,17
61a112ead083a395809642b7,2,,2022-04-15 00:00:00,2022-04-17 00:00:00,0,2022/04/15 19:30:00,國家兩廳院實驗劇場,Y,25.035214,121.51817700000001,2022/04/15 21:30:00,Future,2
61a112ead083a395809642b8,3,,2021-12-25 00:00:00,2021-12-26 00:00:00,3,2021/12/25 14:30:00,華山1914文化創意產業園區 華山中3館2F 拱廳,Y,25.0433045,121.52929569999999,2021/12/25 15:20:00,Past,1
61a112ead083a395809642b9,3,,2022-04-29 00:00:00,2022-04-30 00:00:00,1,2022/04/29 19:30:00,國家戲劇院,Y,25.036893399999997,121.5193872,2022/04/29 20:30:00,Future,1
61a112ead083a395809642ba,3,,2022-04-15 00:00:00,2022-04-17 00:00:00,13,2022/04/15 19:45:00,國家戲劇院,Y,25.036893399999997,121.5193872,2022/04/15 21:15:00,Future,2
61a112ead083a395809642bb,3,,2022-04-22 00:00:00,2022-04-24 00:00:00,1,2022/04/22 19:30:00,國家兩廳院實驗劇場,Y,25.035214,121.51817700000001,2022/04/22 21:00:00,Future,2
61a112ebd083a395809642bc,3,,2022-02-26 00:00:00,2022-02-26 00:00:00,0,2022/02/26 13:30:00,國家兩廳院實驗劇場,Y,25.035214,121.51817700000001,2022/02/26 18:00:00,Future,0
61a112ebd083a395809642bd,3,,2022-02-18 00:00:00,2022-02-20 00:00:00,0,2022/02/18 12:00:00,線上觀賞,Y,24.8252393,121.18060290000001,2022/02/20 23:59:00,Future,2
61a112ebd083a395809642be,3,,2022-04-08 00:00:00,2022-04-10 00:00:00,0,2022/04/08 19:30:00,國家兩廳院實驗劇場,Y,25.035214,121.51817700000001,2022/04/08 21:30:00,Future,2
61a112ebd083a395809642c0,3,,2022-03-21 00:00:00,2022-03-21 00:00:00,1,2022/03/21 19:30:00,國家戲劇院,Y,25.036893399999997,121.5193872,2022/03/21 22:30:00,Future,0
61a112ebd083a395809642c1,6,,2021-12-25 00:00:00,2022-04-27 00:00:00,0,2021/12/25 10:00:00,臺北流行音樂中心文化館,Y,25.0510867,121.59640209999999,2022/04/27 18:00:00,Past,123
61a12fefd083a395809642c2,8,,2021-01-01 00:00:00,2021-12-31 00:00:00,1,2021/01/01 10:00:00,國立臺灣博物館,Y,,,2021/12/31 14:00:00,Past,364
61a12fefd083a395809642c3,8,,2021-01-01 00:00:00,2021-12-31 00:00:00,1,2021/01/01 11:00:00,國立臺灣博物館,Y,,,2021/12/31 16:00:00,Past,364
61a130d8d083a395809642cd,1,,2021-12-23 00:00:00,2021-12-23 00:00:00,5,2021/12/23 19:00:00,臺北市中山堂,N,,,2021/12/23 21:00:00,Past,0
61a130ddd083a395809642cf,7,,2021-12-04 00:00:00,2021-12-25 00:00:00,0,2021/12/04 10:00:00,臺中市立圖書館大墩分館,N,,,2021/12/25 10:50:00,Past,21
61a130ddd083a395809642d0,7,,2021-12-03 00:00:00,2021-12-24 00:00:00,0,2021/12/03 10:30:00,臺中市立圖書館大墩分館,N,,,2021/12/24 11:20:00,Past,21
61a130ddd083a395809642d2,1,,2021-12-28 00:00:00,2021-12-28 00:00:00,5,2021/12/28 18:30:00,臺北市中山堂,N,,,2021/12/28 21:00:00,Past,0
61a130ddd083a395809642d3,1,,2021-12-29 00:00:00,2021-12-29 00:00:00,5,2021/12/29 19:30:00,臺北市中山堂,N,,,2021/12/29 21:30:00,Past,0
61a130ded083a395809642d4,1,,2021-12-30 00:00:00,2021-12-30 00:00:00,5,2021/12/30 19:30:00,臺北市中山堂,N,,,2021/12/30 21:30:00,Past,0
61a130dfd083a395809642d8,6,,2021-12-01 00:00:00,2021-12-31 00:00:00,0,2021/12/01 08:30:00,臺中市立圖書館中區分館,N,,,2021/12/31 20:00:00,Past,30
61a130dfd083a395809642d9,6,,2021-12-01 00:00:00,2021-12-31 00:00:00,0,2021/12/01 08:30:00,臺中市立圖書館中區分館,N,,,2021/12/31 21:00:00,Past,30
61a130e0d083a395809642dc,1,,2021-12-12 00:00:00,2021-12-12 00:00:00,2,2021/12/12 19:30:00,臺中市立屯區藝文中心,Y,24.156611899999998,120.7346237,2021/12/12 21:00:00,Past,0
61a130e0d083a395809642dd,2,,2021-12-25 00:00:00,2021-12-25 00:00:00,1,2021/12/25 14:30:00,臺中市立屯區藝文中心,Y,24.156611899999998,120.7346237,2021/12/25 16:15:00,Past,0
61a130e0d083a395809642e0,8,,2021-12-10 00:00:00,2021-12-12 00:00:00,2,2021/12/10 09:00:00,花蓮鐵道文化館一館,N,,,2021/12/12 17:00:00,Past,2
61a130e1d083a395809642e1,7,,2021-12-25 00:00:00,2021-12-25 00:00:00,1,2021/12/25 14:00:00,花蓮鐵道文化館一館,N,,,2021/12/25 15:30:00,Past,0
61a130e1d083a395809642e2,8,,2021-12-12 00:00:00,2021-12-12 00:00:00,1,2021/12/12 13:00:00,花蓮鐵道文化館一館,N,,,2021/12/12 14:00:00,Past,0
61a130e1d083a395809642e3,8,,2021-12-26 00:00:00,2021-12-26 00:00:00,1,2021/12/26 14:00:00,花蓮鐵道文化館一館,N,,,2021/12/26 20:00:00,Past,0
61a130e1d083a395809642e4,7,,2021-12-19 00:00:00,2021-12-19 00:00:00,1,2021/12/19 14:00:00,花蓮鐵道文化館一館,N,,,2021/12/19 15:00:00,Past,0
61a130e1d083a395809642e5,7,,2021-12-18 00:00:00,2021-12-18 00:00:00,1,2021/12/18 14:00:00,花蓮鐵道文化館一館,N,,,2021/12/18 16:00:00,Past,0
61a130e1d083a395809642e6,7,,2021-12-18 00:00:00,2021-12-18 00:00:00,1,2021/12/18 16:30:00,花蓮鐵道文化館一館,N,,,2021/12/18 17:30:00,Past,0
61a130e2d083a395809642ea,6,,2021-12-01 00:00:00,2021-12-31 00:00:00,3,2021/12/01 08:00:00,拾異展演空間,N,,,2021/12/31 17:00:00,Past,30
61a130e2d083a395809642eb,6,,2021-12-17 00:00:00,2021-12-24 00:00:00,1,2021/12/17 10:00:00,花蓮文化創意產業園區,N,,,2021/12/24 19:00:00,Past,7
61a130e2d083a395809642ee,19,,2021-12-11 00:00:00,2021-12-11 00:00:00,1,2021/12/11 09:30:00,彰化縣二林鎮立圖書館,N,,,2021/12/11 11:20:00,Past,0
61a130e3d083a395809642f2,6,,2022-01-08 00:00:00,2022-02-25 00:00:00,0,2022/01/08 08:00:00,拾異展演空間,N,,,2022/02/25 17:00:00,Future,48
61a130e3d083a395809642f3,6,,2021-11-21 00:00:00,2021-12-20 00:00:00,0,2021/11/21 08:30:00,彰化市立圖書館,N,,,2021/12/20 17:00:00,Past,29
61a130e3d083a395809642f4,6,,2021-11-09 00:00:00,2021-12-31 00:00:00,6,2021/11/09 18:00:00,臺南市,N,,,2021/12/31 20:00:00,Past,52
61a130e3d083a395809642f5,6,,2022-01-01 00:00:00,2022-01-02 00:00:00,1,2022/01/01 18:00:00,臺南市,N,,,2022/01/02 20:00:00,Future,1
61a130e3d083a395809642f7,6,,2021-12-01 00:00:00,2021-12-31 00:00:00,0,2021/12/01 08:30:00,臺中市立圖書館大墩分館,N,,,2021/12/31 21:00:00,Past,30
61a130e5d083a39580964301,6,,2021-12-04 00:00:00,2021-12-31 00:00:00,2,2021/12/04 11:00:00,中山區（臺北市）=,N,,,2021/12/31 18:00:00,Past,27
61a130e5d083a39580964302,6,,2021-11-23 00:00:00,2021-12-31 00:00:00,3,2021/11/23 10:00:00,五結鄉（宜蘭縣）=,N,,,2021/12/31 18:00:00,Past,38
61a130e5d083a39580964303,6,,2022-01-01 00:00:00,2022-01-30 00:00:00,2,2022/01/01 10:00:00,五結鄉（宜蘭縣）=,N,,,2022/01/30 18:00:00,Future,29
61a20229d083a39580964307,6,,2021-12-21 00:00:00,2022-02-16 00:00:00,1,2021/12/21 00:00:00,第1、2展覽廳,N,25.032319,121.51206,2022/02/16 00:00:00,Past,57
61a2022ad083a39580964308,6,,2021-12-15 00:00:00,2022-01-04 00:00:00,0,2021/12/15 00:00:00,美學空間,N,25.032319,121.51206,2022/01/04 00:00:00,Past,20
61a20cd2d083a3958096430b,6,,2021-12-26 00:00:00,2021-12-26 00:00:00,0,2021/12/26 00:00:00,1916工坊,N,,,2021/12/26 00:00:00,Past,0
61a2112ad083a3958096430c,17,,2021-12-31 00:00:00,2021-12-31 00:00:00,1,2021/12/31 21:20:00,河岸留言西門紅樓展演館,Y,25.0421875,121.50613229999999,2021/12/31 23:50:00,Past,0
61a21eb3d083a3958096430d,6,2021/11/30 09:20:35,2021-11-27 00:00:00,2022-02-20 00:00:00,1,2021/11/27 09:00:00,苗栗工藝產業研發分館 第一展覽室,N,24.5328836,120.8165288,2022/02/20 09:00:00,Past,85
61a27252aaa30a40f1201540,15,,2021-11-25 00:00:00,2021-12-25 00:00:00,3,2021/11/25 00:00:00,Sare新事,N,,,2021/12/25 00:00:00,Past,30
